0.2261888898020621,0.5248111876092038,0.9278582254629885,0.9602260045229679,0.12788238435231636,0.34900422555545063,0.6981446411508566,0.2215584993859303,0.3247706286344808,0.023291060004693276
0.1535216809311989,0.5623294944177438,0.6530900663041828,0.6489118310958369,0.7783604707782167,0.41528141373879146,0.2734907162411555,0.015580700042524986,0.2066298260523869,0.31238781220203726
0.17820685648046553,0.020144471496602256,0.15744760866519159,0.6660995535675723,0.6295854164725958,0.9356836393980424,0.7981682913973093,0.5677561168411912,0.13755634749321133,0.5640718189251569
0.061595060914180766,0.4308848974108528,0.39025862894719543,0.42781380936294167,0.2798259183947872,0.6858304476238237,0.8409444672987795,0.7685169925989775,0.6277520957908803,0.5383447993330133
0.03108418000803037,0.7229339986919212,0.5449829395784974,0.2707410506638869,0.32784203885344165,0.9356067864697414,0.624362245117227,0.4759124346575283,0.6209217397084077,0.413742324985657
0.4701822732030162,0.2903092567076704,0.4398533005916445,0.6855922324379105,0.03994192508646921,0.7950274072961548,0.28297954086131283,0.6825597934324997,0.64272531468006,0.6526280491413053
0.6081289162558029,0.9591018380695349,0.5083441626953908,0.7323191155153514,0.7054493312345776,0.23626757727833037,0.2833058391868256,0.42401709815696786,0.27769793046320923,0.3667430989299597
0.39096061392830594,0.603864560938344,0.21989004273506163,0.8042918658766873,0.4375363567715046,0.7062441116832469,0.08144248124081788,0.4699653941243669,0.02821953217732831,0.6759099918155648
0.34371007699706957,0.9492528141058286,0.3241242146014194,0.5638058980177268,0.2573875756946147,0.6201126289473403,0.4670423501332346,0.3706282615056329,0.20368934908017988,0.1115213439714553
0.11987913395667327,0.9990400175055532,0.4123107268572347,0.001929707873339459,0.9529287906260143,0.01997992422981265,0.4185861255545337,0.7174775859706559,0.9145992443717617,0.712886291432101
